TableName,ColumnName,ColumnOrdinal,DataType,ColumnType,Description,Standard Property,Needs validation
AzureNetworkAnalytics_CL,records_SKU_s,41,System.String,string,,No,
AzureNetworkAnalytics_CL,records_SkuDetail_s,89,System.String,string,,No,
AzureNetworkAnalytics_CL,records_SourceAddressPrefix_s,25,System.String,string,,No,
AzureNetworkAnalytics_CL,records_SourcePortRange_s,26,System.String,string,,No,
AzureNetworkAnalytics_CL,records_State_s,101,System.String,string,,No,
AzureNetworkAnalytics_CL,records_Subnet1_s,74,System.String,string,,No,
AzureNetworkAnalytics_CL,records_Subnet2_s,75,System.String,string,,No,
AzureNetworkAnalytics_CL,records_SubnetPrefixes_s,38,System.String,string,,No,
AzureNetworkAnalytics_CL,records_SubnetRegion1_s,76,System.String,string,,No,
AzureNetworkAnalytics_CL,records_SubnetRegion2_s,77,System.String,string,,No,
AzureNetworkAnalytics_CL,records_Subnetwork_s,34,System.String,string,,No,
AzureNetworkAnalytics_CL,records_Subscription_g,110,System.String,string,,No,
AzureNetworkAnalytics_CL,records_SubType_s,109,System.String,string,,No,
AzureNetworkAnalytics_CL,records_TimeProcessed_t,111,System.DateTime,datetime,,No,
AzureNetworkAnalytics_CL,records_TopologyVersion_s,104,System.String,string,,No,
AzureNetworkAnalytics_CL,records_UseRemoteGateways_b,62,System.SByte,bool,,No,
AzureNetworkAnalytics_CL,records_VIPAddress_s,42,System.String,string,,No,
AzureNetworkAnalytics_CL,records_VirtualAppliances_s,78,System.String,string,,No,
AzureNetworkAnalytics_CL,records_VirtualMachine_s,35,System.String,string,,No,
AzureNetworkAnalytics_CL,records_VirtualNetwork1_s,63,System.String,string,,No,
AzureNetworkAnalytics_CL,records_VirtualNetwork2_s,64,System.String,string,,No,
AzureNetworkAnalytics_CL,records_VirtualNetworkGateway1_s,53,System.String,string,,No,
AzureNetworkAnalytics_CL,records_VirtualNetworkGateway2_s,54,System.String,string,,No,
AzureNetworkAnalytics_CL,records_VirtualNetworkRegion1_s,57,System.String,string,,No,
AzureNetworkAnalytics_CL,records_VirtualNetworkRegion2_s,58,System.String,string,,No,
AzureNetworkAnalytics_CL,records_VirtualSubnetwork_s,43,System.String,string,,No,
AzureNetworkAnalytics_CL,records_VlanId_d,102,System.Double,real,,No,
AzureNetworkAnalytics_CL,records_VpnClientAddressPrefixes_s,44,System.String,string,,No,
AzureNetworkAnalytics_CL,Region_s,276,System.String,string,,No,
AzureNetworkAnalytics_CL,Region1_s,192,System.String,string,,No,
AzureNetworkAnalytics_CL,Region2_s,193,System.String,string,,No,
AzureNetworkAnalytics_CL,RemoteVirtualNetworkGateway_s,240,System.String,string,,No,
AzureNetworkAnalytics_CL,ResourceType,283,System.String,string,,No,
AzureNetworkAnalytics_CL,Routes_s,153,System.String,string,,No,
AzureNetworkAnalytics_CL,RouteTable_s,222,System.String,string,,No,
AzureNetworkAnalytics_CL,RoutingWeight_d,259,System.Double,real,,No,
AzureNetworkAnalytics_CL,RuleType_s,268,System.String,string,,No,
AzureNetworkAnalytics_CL,S2SConnection_s,202,System.String,string,,No,
AzureNetworkAnalytics_CL,S2SConnectionType_s,203,System.String,string,,No,
AzureNetworkAnalytics_CL,SchemaVersion_s,274,System.String,string,,No,
AzureNetworkAnalytics_CL,SecondaryAzurePort_s,134,System.String,string,,No,
AzureNetworkAnalytics_CL,SecondarybytesIn_d,136,System.Double,real,,No,
AzureNetworkAnalytics_CL,SecondarybytesOut_d,137,System.Double,real,,No,
AzureNetworkAnalytics_CL,SecondaryNextHop_s,142,System.String,string,,No,
AzureNetworkAnalytics_CL,SecondaryPeerAddressPrefix_s,135,System.String,string,,No,
AzureNetworkAnalytics_CL,ServiceProviderProperties_s,124,System.String,string,,No,
AzureNetworkAnalytics_CL,ServiceProviderProvisioningState_s,125,System.String,string,,No,
AzureNetworkAnalytics_CL,SKU_s,243,System.String,string,,No,
AzureNetworkAnalytics_CL,SkuDetail_s,126,System.String,string,,No,
AzureNetworkAnalytics_CL,SourceAddressPrefix_s,269,System.String,string,,No,
AzureNetworkAnalytics_CL,SourcePortRange_s,270,System.String,string,,No,
AzureNetworkAnalytics_CL,SrcIP_s,182,System.String,string,,No,
AzureNetworkAnalytics_CL,State_s,138,System.String,string,,No,
AzureNetworkAnalytics_CL,Status_s,284,System.String,string,,No,
AzureNetworkAnalytics_CL,Subnet_s,200,System.String,string,,No,
AzureNetworkAnalytics_CL,Subnet1_s,223,System.String,string,,No,
AzureNetworkAnalytics_CL,Subnet2_s,224,System.String,string,,No,
AzureNetworkAnalytics_CL,SubnetPrefixes_s,273,System.String,string,,No,
AzureNetworkAnalytics_CL,SubnetRegion1_s,225,System.String,string,,No,
AzureNetworkAnalytics_CL,SubnetRegion2_s,226,System.String,string,,No,
AzureNetworkAnalytics_CL,Subnetwork_s,235,System.String,string,,No,
AzureNetworkAnalytics_CL,Subscription_g,287,System.String,string,,No,
AzureNetworkAnalytics_CL,Subscription_s,147,System.String,string,,No,
AzureNetworkAnalytics_CL,Subscription1_g,206,System.String,string,,No,
AzureNetworkAnalytics_CL,Subscription1_s,143,System.String,string,,No,
AzureNetworkAnalytics_CL,Subscription2_g,207,System.String,string,,No,
AzureNetworkAnalytics_CL,Subscription2_s,144,System.String,string,,No,
AzureNetworkAnalytics_CL,SubscriptionName_g,169,System.String,string,,No,
AzureNetworkAnalytics_CL,SubscriptionName_s,167,System.String,string,,No,
AzureNetworkAnalytics_CL,SubType_s,285,System.String,string,,No,
AzureNetworkAnalytics_CL,Tags_s,6,System.String,string,,No,
AzureNetworkAnalytics_CL,TenantId,0,System.String,string,ID of the worksapce that stores this record,No,
AzureNetworkAnalytics_CL,TimeProcessed_t,288,System.DateTime,datetime,,No,
AzureNetworkAnalytics_CL,TopologyVersion_s,286,System.String,string,,No,
AzureNetworkAnalytics_CL,UseRemoteGateways_b,231,System.SByte,bool,,No,
AzureNetworkAnalytics_CL,VIPAddress_s,244,System.String,string,,No,
AzureNetworkAnalytics_CL,VirtualAppliances_s,227,System.String,string,,No,
AzureNetworkAnalytics_CL,VirtualMachine_s,236,System.String,string,,No,
AzureNetworkAnalytics_CL,VirtualNetwork1_s,251,System.String,string,,No,
AzureNetworkAnalytics_CL,VirtualNetwork2_s,252,System.String,string,,No,
AzureNetworkAnalytics_CL,VirtualNetworkGateway1_s,253,System.String,string,,No,
AzureNetworkAnalytics_CL,VirtualNetworkGateway2_s,254,System.String,string,,No,
AzureNetworkAnalytics_CL,VirtualNetworkRegion1_s,255,System.String,string,,No,
AzureNetworkAnalytics_CL,VirtualNetworkRegion2_s,256,System.String,string,,No,
AzureNetworkAnalytics_CL,VirtualSubnetwork_s,245,System.String,string,,No,
AzureNetworkAnalytics_CL,VlanId_d,139,System.Double,real,,No,
AzureNetworkAnalytics_CL,VM_s,197,System.String,string,,No,
AzureNetworkAnalytics_CL,VM1_s,198,System.String,string,,No,
AzureNetworkAnalytics_CL,VM2_s,199,System.String,string,,No,
AzureNetworkAnalytics_CL,VMIP_s,184,System.String,string,,No,
AzureNetworkAnalytics_CL,VpnClientAddressPrefixes_s,179,System.String,string,,No,
AzureNetworkAnalytics_CL,SourceSystem,1,System.String,string,,Yes,
AzureNetworkAnalytics_CL,TimeGenerated,4,System.DateTime,datetime,Date and time the record was created.,Yes,
AzureNetworkAnalytics_CL,Type,289,System.String,string,The name of the table. This will beAzureNetworkAnalytics_CLfor all records in this table.,Yes,
ComputerGroup,_ResourceId,10,System.String,string,Resource id of the computer if the computer is an Azure VM.,Yes,
ComputerGroup,Computer,3,System.String,string,Name of the member computer.,No,
ComputerGroup,Group,4,System.String,string,Name of the group.,No,
ComputerGroup,GroupFullName,8,System.String,string,Full path to the group including the source and source name.,No,
ComputerGroup,GroupId,5,System.String,string,ID of the group,No,
ComputerGroup,GroupSource,7,System.String,string,"Source that group was collected from. Possible values are ""ActiveDirectory"", ""WSUS"",""WSUSClientTargeting""",No,
ComputerGroup,GroupSourceName,6,System.String,string,"Name of the source that the group was collected from. For Active Directory, this is the domain name.",No,
ComputerGroup,TenantId,0,System.String,string,ID of the worksapce that stores this record.,No,
ComputerGroup,SourceSystem,1,System.String,string,OpsManager for all records of this type.,Yes,Yes
ComputerGroup,TimeGenerated,2,System.DateTime,datetime,Date and time the computer group was created or updated.,Yes,
ComputerGroup,Type,9,System.String,string,The name of the table. This will be ComputerGroup for all records in this table.,Yes,
ConfigurationChange,_ResourceId,58,System.String,string,ResourceID for the Azure Resource,Yes,
ConfigurationChange,Acls,43,System.String,string,The Access-Control List specifies which users or system processes are granted access to objects,No,
ConfigurationChange,Attributes,41,System.String,string,,No,
ConfigurationChange,ChangeCategory,2,System.String,string,"The type of change that occurred: Added, Removed, Modified",No,
ConfigurationChange,Computer,0,System.String,string,,Yes,
ConfigurationChange,ConfigChangeType,1,System.String,string,"Type of configuration item that changed: Files, Software, WindowsServices, Registry, Daemons",No,
ConfigurationChange,Current,7,System.String,string,Current value,No,
ConfigurationChange,DateCreated,37,System.DateTime,datetime,Date that the item was created,No,
ConfigurationChange,DateModified,39,System.DateTime,datetime,Date that the item was last modified,No,
ConfigurationChange,FieldsChanged,45,System.String,string,Fields that were changed as part of the change record,No,
ConfigurationChange,FileContentBlobLink,46,System.String,string,Blob link for tracked file content,No,
ConfigurationChange,FileContentChecksum,48,System.String,string,Checksum of the file content,No,
ConfigurationChange,FileSystemPath,34,System.String,string,File system path for the changed file,No,
ConfigurationChange,Hive,27,System.String,string,Registry hive for the changed registry key,No,
ConfigurationChange,LastSnapshotAge,56,System.Int64,long,Age of the last snapshot,No,
ConfigurationChange,Location,9,System.String,string,,No,
ConfigurationChange,ManagementGroupName,52,System.String,string,Name of a resource's assigned management group,No,
ConfigurationChange,MG,51,System.String,string,Id of the management group for System Center Operations Manager agents. ,Yes,
ConfigurationChange,Name,33,System.String,string,,No,
ConfigurationChange,Previous,6,System.String,string,Previous value,No,
ConfigurationChange,PreviousAcls,44,System.String,string,Previous Acl value,No,
ConfigurationChange,PreviousAttributes,42,System.String,string,Previous attributes value,No,
ConfigurationChange,PreviousDateCreated,38,System.DateTime,datetime,Previous date created time,No,
ConfigurationChange,PreviousDateModified,40,System.DateTime,datetime,Previous date modified time,No,
ConfigurationChange,PreviousFileContentBlobLink,47,System.String,string,Previous file content blob link value,No,
ConfigurationChange,PreviousFileContentChecksum,49,System.String,string,Previous file content checksum value,No,
ConfigurationChange,PreviousSize,36,System.Int64,long,Previous file size,No,
ConfigurationChange,PreviousValueData,30,System.String,string,Previous registry value data,No,
ConfigurationChange,PreviousValueType,32,System.String,string,Previous registry value type,No,
ConfigurationChange,Publisher,8,System.String,string,Software publisher name,No,
ConfigurationChange,RegistryKey,26,System.String,string,Registry key name,No,
ConfigurationChange,Size,35,System.Int64,long,Current size of the changed file,No,
ConfigurationChange,SoftwareDescription,10,System.String,string,Description of the software,No,
ConfigurationChange,SoftwareName,5,System.String,string,Name of the software,No,
ConfigurationChange,SoftwareType,4,System.String,string,"Type of the software: Application, Package, Update",No,
ConfigurationChange,SourceComputerId,3,System.String,string,,Yes,
ConfigurationChange,SvcAccount,18,System.String,string,User account that is associated with the service executable explicitly to provide a security context for the service,No,
ConfigurationChange,SvcChangeType,11,System.String,string,Service property that was changed,No,
ConfigurationChange,SvcController,22,System.String,string,Parent process for the daemon ,No,
ConfigurationChange,SvcDisplayName,12,System.String,string,Human-frinedly name for the service,No,
ConfigurationChange,SvcName,13,System.String,string,Name of the service,No,
ConfigurationChange,SvcPath,24,System.String,string,The file path to the executable for the service,No,
ConfigurationChange,SvcPreviousAccount,19,System.String,string,Previous user account that was associated with the sevice executable,No,
ConfigurationChange,SvcPreviousController,23,System.String,string,Previous parent process for the daemon,No,
ConfigurationChange,SvcPreviousPath,25,System.String,string,Previous file path to the executable for the service,No,
ConfigurationChange,SvcPreviousRunlevels,21,System.String,string,Previous modes used by the daemon for system operation,No,
ConfigurationChange,SvcPreviousStartupType,17,System.String,string,Previous startup behavior of the service,No,
ConfigurationChange,SvcPreviousState,15,System.String,string,Previous state of the service,No,
ConfigurationChange,SvcRunlevels,20,System.String,string,Modes used by the daemon for system operation,No,
ConfigurationChange,SvcStartupType,16,System.String,string,Startup behavior of the service,No,
ConfigurationChange,SvcState,14,System.String,string,Current state of the service,No,
ConfigurationChange,TenantId,53,System.String,string,ID of the worksapce that stores this record,Yes,
ConfigurationChange,ValueData,29,System.String,string,Data contained in the value and registry key being tracked,No,
ConfigurationChange,ValueName,28,System.String,string,Name of the value for the registry key being tracked,No,
ConfigurationChange,ValueType,31,System.String,string,Type of the value for the registry key being tracked,No,
ConfigurationChange,VMUUID,55,System.String,string,,Yes,
ConfigurationChange,SourceSystem,50,System.String,string,,Yes,
ConfigurationChange,TimeGenerated,54,System.DateTime,datetime,Date and time the record was created.,Yes,
ConfigurationChange,Type,57,System.String,string,The name of the table. This will be ConfigurationChange for all records in this table.,Yes,
ConfigurationData,_ResourceId,40,System.String,string,,Yes,
ConfigurationData,Acls,36,System.String,string,The Access-Control List specifies which users or system processes are granted access to objects,No,
ConfigurationData,Architecture,7,System.String,string,Instruction set architecture for the software being tracked,No,
ConfigurationData,Attributes,35,System.String,string,,No,
ConfigurationData,Computer,0,System.String,string,,Yes,
ConfigurationData,ConfigDataType,1,System.String,string,"Type of configuration item: Files, Software, WindowsServices, Registry, Daemons",No,
ConfigurationData,CurrentVersion,6,System.String,string,Current software version,No,
ConfigurationData,DateCreated,33,System.DateTime,datetime,Created date of the file,No,
ConfigurationData,DateModified,34,System.DateTime,datetime,Last modified date of the file,No,
ConfigurationData,FileContentBlobLink,37,System.String,string,Blob link for tracked file content,No,
ConfigurationData,FileContentChecksum,38,System.String,string,Checksum of the reporting file,No,
ConfigurationData,FileSystemPath,31,System.String,string,File system path for the reporting file,No,
ConfigurationData,Hive,26,System.String,string,Registry hive for the reporting registry key,No,
ConfigurationData,Location,8,System.String,string,,No,
ConfigurationData,ManagementGroupName,12,System.String,string,,Yes,
ConfigurationData,MG,11,System.String,string,Id of the management group for System Center Operations Manager agents. ,Yes,
ConfigurationData,Name,30,System.String,string,,No,
ConfigurationData,Publisher,5,System.String,string,Software publisher name,No,
ConfigurationData,RegistryKey,25,System.String,string,Registy key name,No,
ConfigurationData,Size,32,System.Int64,long,Size of the file,No,
ConfigurationData,SoftwareDescription,9,System.String,string,Description of the software,No,
ConfigurationData,SoftwareName,4,System.String,string,Name of the software,No,
ConfigurationData,SoftwareType,3,System.String,string,"Type of the software: Application, Package, Update",No,
