service,folder,file,type,test,link,media name,mediafolder,folder match
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-proactive-cloud-services.md , Media    , True  , ./media/app-insights-proactive-cloud-services/004.png,app-insights-proactive-cloud-services/004.png,app-insights-proactive-cloud-services,TRUE
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-proactive-cloud-services.md , Media    , True  , ./media/app-insights-proactive-cloud-services/005.png,app-insights-proactive-cloud-services/005.png,app-insights-proactive-cloud-services,TRUE
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-proactive-diagnostics.md , Media    , True  , ./media/app-insights-proactive-diagnostics/03.png,app-insights-proactive-diagnostics/03.png,app-insights-proactive-diagnostics,TRUE
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-proactive-diagnostics.md , Media    , True  , ./media/app-insights-proactive-diagnostics/04.png,app-insights-proactive-diagnostics/04.png,app-insights-proactive-diagnostics,TRUE
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-view-designer-tiles.md , Article  , False , log-analytics-log-searches.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-view-designer.md , Article  , False , log-analytics-overview.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , usage-funnels.md , Media    , True  , ./media/app-insights-understand-usage-patterns/funnel1.png,app-insights-understand-usage-patterns/funnel1.png,app-insights-understand-usage-patterns,FALSE
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-view-designer.md , Article  , False , log-analytics-log-searches.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-azure-key-vault.md , Media    , True  , ./media/log-analytics-azure-keyvault/key-vault-analytics-symbol.png,log-analytics-azure-keyvault/key-vault-analytics-symbol.png,log-analytics-azure-keyvault,FALSE
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-azure-key-vault.md , Media    , True  , ./media/log-analytics-azure-keyvault/log-analytics-keyvault01.png,log-analytics-azure-keyvault/log-analytics-keyvault01.png,log-analytics-azure-keyvault,FALSE
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-proactive-failure-diagnostics.md , Media    , True  , ./media/app-insights-proactive-failure-diagnostics/013.png,app-insights-proactive-failure-diagnostics/013.png,app-insights-proactive-failure-diagnostics,TRUE
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-proactive-failure-diagnostics.md , Media    , True  , ./media/app-insights-proactive-failure-diagnostics/021.png,app-insights-proactive-failure-diagnostics/021.png,app-insights-proactive-failure-diagnostics,TRUE
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-proactive-failure-diagnostics.md , Media    , True  , ./media/app-insights-proactive-failure-diagnostics/032.png,app-insights-proactive-failure-diagnostics/032.png,app-insights-proactive-failure-diagnostics,TRUE
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-vmware.md , Article  , False , log-analytics-linux-agents.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-proactive-failure-diagnostics.md , Media    , True  , ./media/app-insights-proactive-failure-diagnostics/051.png,app-insights-proactive-failure-diagnostics/051.png,app-insights-proactive-failure-diagnostics,TRUE
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-vmware.md , Web URL  ,       , https://kb.vmware.com/selfservice/microsites/search.do?language=en_US&cmd=displayKC&externalId=2003322,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-proactive-failure-diagnostics.md , Media    , True  , ./media/app-insights-proactive-failure-diagnostics/070.png,app-insights-proactive-failure-diagnostics/070.png,app-insights-proactive-failure-diagnostics,TRUE
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-proactive-performance-diagnostics.md , Media    , True  , ./media/app-insights-proactive-performance-diagnostics/03.png,app-insights-proactive-performance-diagnostics/03.png,app-insights-proactive-performance-diagnostics,TRUE
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-profiler.md , Media    , True  , ./media/app-insights-profiler/AppInsights-AppServices.png,app-insights-profiler/AppInsights-AppServices.png,app-insights-profiler,TRUE
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-vmware.md , Web URL  ,       , https://github.com/Microsoft/OMS-Agent-for-Linux,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-profiler-aspnetcore-linux.md , Media    , True  , ./media/app-insights-profiler-aspnetcore-linux/create-deployment-credentials.png,app-insights-profiler-aspnetcore-linux/create-deployment-credentials.png,app-insights-profiler-aspnetcore-linux,TRUE
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-profiler-aspnetcore-linux.md , Media    , True  , ./media/app-insights-profiler-aspnetcore-linux/create-linux-appservice.png,app-insights-profiler-aspnetcore-linux/create-linux-appservice.png,app-insights-profiler-aspnetcore-linux,TRUE
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-profiler-aspnetcore-linux.md , Media    , True  , ./media/app-insights-profiler-aspnetcore-linux/issue-enable-profiler.png,app-insights-profiler-aspnetcore-linux/issue-enable-profiler.png,app-insights-profiler-aspnetcore-linux,TRUE
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-profiler-aspnetcore-linux.md , Media    , True  , ./media/app-insights-profiler-aspnetcore-linux/profiler-traces.png,app-insights-profiler-aspnetcore-linux/profiler-traces.png,app-insights-profiler-aspnetcore-linux,TRUE
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-vmware.md , Article  , False , log-analytics-log-searches.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-profiler-aspnetcore-linux.md , Media    , True  , ./media/app-insights-profiler-aspnetcore-linux/set-appsettings.png,app-insights-profiler-aspnetcore-linux/set-appsettings.png,app-insights-profiler-aspnetcore-linux,TRUE
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-profiler-aspnetcore-linux.md , Media    , True  , ./media/app-insights-profiler-aspnetcore-linux/setup-git-repo.png,app-insights-profiler-aspnetcore-linux/setup-git-repo.png,app-insights-profiler-aspnetcore-linux,TRUE
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-profiler-aspnetcore-linux.md , Media    , True  , ./media/app-insights-profiler-aspnetcore-linux/view-traces.png,app-insights-profiler-aspnetcore-linux/view-traces.png,app-insights-profiler-aspnetcore-linux,TRUE
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-release-notes-vsix.md , Media    , True  , ./media/app-insights-release-notes-vsix/DiagnosticTools.png,app-insights-release-notes-vsix/DiagnosticTools.png,app-insights-release-notes-vsix,TRUE
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-release-notes-vsix.md , Media    , True  , ./media/app-insights-release-notes-vsix/diagtools.png,app-insights-release-notes-vsix/diagtools.png,app-insights-release-notes-vsix,TRUE
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-release-notes-vsix.md , Media    , True  , ./media/app-insights-release-notes-vsix/ExceptionsCodeLens.png,app-insights-release-notes-vsix/ExceptionsCodeLens.png,app-insights-release-notes-vsix,TRUE
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-vmware.md , Web URL  ,       , https://blogs.technet.microsoft.com/msoms/2016/06/15/monitor-vmware-using-oms-log-analytics,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-vmware.md , Web URL  ,       , https://kb.vmware.com/selfservice/microsites/search.do?&cmd=displayKC&externalId=1017658,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-vmware.md , Web URL  ,       , https://kb.vmware.com/selfservice/microsites/search.do?language=en_US&cmd=displayKC&externalId=2111202,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-vmware.md , Anchor   ,       , #configure-syslog-collection,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-vmware.md , Anchor   ,       , #prepare-a-linux-server,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-vmware.md , Article  , False , log-analytics-log-searches.md,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-vmware.md , Article  , False , log-analytics-alerts.md,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-release-notes-vsix.md , Media    , True  , ./media/app-insights-release-notes-vsix/FindMatch.png,app-insights-release-notes-vsix/FindMatch.png,app-insights-release-notes-vsix,TRUE
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-wire-data.md , Web URL  ,       , https://en.wikipedia.org/wiki/OSI_model,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-wire-data.md , Web URL  ,       , http://www.cisco.com/c/en/us/products/collateral/ios-nx-os-software/ios-netflow/prod_white_paper0900aecd80406232.html,,,
application-insights ,C:\Users\bwren\Git\azure-docs-pr\articles\application-insights , app-insights-release-notes-vsix.md , Media    , True  , ./media/app-insights-release-notes-vsix/GoBAck.png,app-insights-release-notes-vsix/GoBAck.png,app-insights-release-notes-vsix,TRUE
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-wire-data.md , Web URL  ,       , https://www.microsoft.com/download/details.aspx?id=52666,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-wire-data.md , Web URL  ,       , https://www.microsoft.com/cloud-platform/operations-management-suite-pricing,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-wire-data.md , Web URL  ,       , https://aka.ms/dependencyagentwindows,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-wire-data.md , Web URL  ,       , https://aka.ms/dependencyagentlinux,,,
log-analytics ,C:\Users\bwren\Git\azure-docs-pr\articles\log-analytics , log-analytics-wire-data.md , Article  , False , log-analytics-add-solutions.md,,,
