TopicKey,Title,Service,SubService,LiveUrl,GitFileName
532e750a-d1ae-0e68-e3d0-a34a8d013d39,Send metrics to the Azure Monitor metric database using REST API - Azure Monitor | Microsoft Docs,Azure Monitor,metrics,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/metrics-store-custom-rest-api,metrics-store-custom-rest-api.md
a2c5748d-5351-52e5-49f0-148e7f3d5977,Azure Monitor supported metrics by resource type - Azure Monitor | Microsoft Docs,Azure Monitor,metrics,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/metrics-supported,metrics-supported.md
408d2d10-3e6e-4956-df4d-1651066cd619,Azure Monitor supported metrics by resource type - Azure Monitor | Microsoft Docs,Azure Monitor,metrics,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/metrics-supported,metrics-supported.md
d1f64bc6-1c38-e8e4-d1be-30bdf7a9eacc,Azure Monitor platform metrics exportable via Diagnostic Settings - Azure Monitor | Microsoft Docs,Azure Monitor,metrics,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/metrics-supported-export-diagnostic-settings,metrics-supported-export-diagnostic-settings.md
6fa1a5b9-a3c3-4dbf-ffdf-637349c29e53,Troubleshooting Azure Monitor metric charts - Azure Monitor | Microsoft Docs,Azure Monitor,metrics,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/metrics-troubleshoot,metrics-troubleshoot.md
29819f91-f2fc-aa46-8fb8-d36b9fc0c9b0,Update of classic alerting & monitoring in Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,alerts,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/monitoring-classic-retirement,monitoring-classic-retirement.md
9749f67e-d258-89c7-af09-b5d081fa667e,Update of classic alerting & monitoring in Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,alerts,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/monitoring-classic-retirement,monitoring-classic-retirement.md
cd1c4557-6d2f-4e5c-a3bb-664ecee28202,Move a Log Analytics workspace in Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,logs,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/move-workspace,move-workspace.md
a40210b4-47f0-d2d9-157a-521b6652854c,Connect Operations Manager to Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,agents,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/om-agents,om-agents.md
fd992dbf-5d48-c4e9-f0af-2ce7c8986567,Connect Operations Manager to Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,agents,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/om-agents,om-agents.md
a79b570e-0f54-f2b6-980e-4d33500ead05,OMS portal moving to Azure - Azure Monitor | Microsoft Docs,Azure Monitor,logs,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/oms-portal-transition,oms-portal-transition.md
bc8eef26-5db7-daac-9a4e-9728ef3cf5a6,OMS portal moving to Azure - Azure Monitor | Microsoft Docs,Azure Monitor,logs,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/oms-portal-transition,oms-portal-transition.md
42895c24-a8e5-b171-2011-1ab4392f8224,Partners who integrate with Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,general,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/partners,partners.md
7081b3f6-d7e4-0cd3-3482-181a77353574,Guidance for personal data stored in Azure Log Analytics - Azure Monitor | Microsoft Docs,Azure Monitor,logs,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/personal-data-mgmt,personal-data-mgmt.md
b435d7e0-dee7-85f4-01f2-e947fb4486df,Overview of Azure platform logs - Azure Monitor | Microsoft Docs,Azure Monitor,essentials,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/platform-logs-overview,platform-logs-overview.md
e8b9ba5d-ec80-61b0-e320-82a8655f457c,Import Azure Log Analytics data into Power BI - Azure Monitor | Microsoft Docs,Azure Monitor,logs,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/powerbi,powerbi.md
e776a5bc-5062-f817-a861-d5c976556957,Azure Monitor PowerShell quick start samples - Azure Monitor | Microsoft Docs,Azure Monitor,general,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/powershell-quickstart-samples,powershell-quickstart-samples.md
261cb4a4-2a3f-d084-485b-51fd257bf237,Azure Monitor PowerShell Samples - Azure Monitor | Microsoft Docs,Azure Monitor,general,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/powershell-samples,powershell-samples.md
4debd3e2-fa09-e5fa-859a-2b2307be28c7,Use PowerShell to Create and Configure a Log Analytics Workspace - Azure Monitor | Microsoft Docs,Azure Monitor,logs,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/powershell-workspace-configuration,powershell-workspace-configuration.md
58d62647-5297-7939-5f72-cdc0a31dfc71,Prepare for format change to Azure Monitor resource logs - Azure Monitor | Microsoft Docs,Azure Monitor,essentials,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/resource-logs-blob-format,resource-logs-blob-format.md
5fab39fe-5383-0201-bc0c-6d799015adf2,Archive Azure resource logs to storage account - Azure Monitor | Microsoft Docs,Azure Monitor,essentials,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/resource-logs-collect-storage,resource-logs-collect-storage.md
669b7c19-38bb-f07d-ca4f-20f55f2a3161,Collect Azure resource logs in Log Analytics workspace - Azure Monitor | Microsoft Docs,Azure Monitor,essentials,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/resource-logs-collect-workspace,resource-logs-collect-workspace.md
fd9ccb33-c34e-c047-7745-eeda18c301d7,Stream Azure platform logs to an event hub - Azure Monitor | Microsoft Docs,Azure Monitor,essentials,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/resource-logs-stream-event-hubs,resource-logs-stream-event-hubs.md
9ad359da-09a4-a665-b8f3-5e25c4482b11,Azure Monitoring REST API walkthrough - Azure Monitor | Microsoft Docs,Azure Monitor,essentials,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/rest-api-walkthrough,rest-api-walkthrough.md
dccd3db6-2ee5-c508-ec2e-719c371b6ded,"Roles, permissions, and security in Azure Monitor - Azure Monitor | Microsoft Docs",Azure Monitor,general,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/roles-permissions-security,roles-permissions-security.md
a48799cc-bb84-97be-ab59-47c689ce7f58,"Roles, permissions, and security in Azure Monitor - Azure Monitor | Microsoft Docs",Azure Monitor,general,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/roles-permissions-security,roles-permissions-security.md
1c5d6408-c1e7-36e5-6505-67918281c906,Azure Monitor for Service Providers - Azure Monitor | Microsoft Docs,Azure Monitor,general,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/service-providers,service-providers.md
e1026cbb-a1f8-c5ab-3200-0fff6ac35124,Azure Monitor for Service Providers - Azure Monitor | Microsoft Docs,Azure Monitor,general,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/service-providers,service-providers.md
3648cd7f-cd13-12fd-9d6b-d6d345b6d27b,Stream Azure monitoring data to event hub - Azure Monitor | Microsoft Docs,Azure Monitor,essentials,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/stream-monitoring-data-event-hubs,stream-monitoring-data-event-hubs.md
d7625249-f1a9-4f6f-c199-4b8a5db7dc04,Use Azure Resource Manager templates to Create and Configure a Log Analytics Workspace - Azure Monitor | Microsoft Docs,Azure Monitor,logs,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/template-workspace-configuration,template-workspace-configuration.md
2ec64e9b-c859-fed1-cb1f-0e0bb3d3ac82,Monitoring usage and estimated costs in Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,general,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/usage-estimated-costs,usage-estimated-costs.md
6c6f1476-6e57-5d32-7c88-e162a34b543d,Create views to analyze log data in Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,visualization,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/view-designer,view-designer.md
40cebb13-e0ad-15d0-13d6-56be8eb075e0,Filters in Azure Monitor views - Azure Monitor | Microsoft Docs,Azure Monitor,visualization,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/view-designer-filters,view-designer-filters.md
2a45ee67-410a-00ad-f42d-6eefade05648,A reference guide to the View Designer parts in Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,visualization,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/view-designer-parts,view-designer-parts.md
37515400-871a-b1c5-b9e5-3308faf1e00f,A reference guide to the View Designer tiles in Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,visualization,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/view-designer-tiles,view-designer-tiles.md
6337ad42-efd9-266d-5576-50d8327658f1,Troubleshoot Azure Log Analytics VM Extension in Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,agents,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/vmext-troubleshoot,vmext-troubleshoot.md
c919ef69-f504-9989-e6ae-eeb719f08f9d,Azure Monitor Workbooks access control - Azure Monitor | Microsoft Docs,Azure Monitor,visualization,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/workbooks-access-control,workbooks-access-control.md
539cea3b-c57f-76b3-fe2b-14bda0ffd88c,Azure Monitor Workbooks and Azure Resource Manager Templates - Azure Monitor | Microsoft Docs,Azure Monitor,visualization,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/workbooks-automate,workbooks-automate.md
a09dcbea-c107-8727-736f-f94d0f57a0db,Azure Monitor workbooks data sources - Azure Monitor | Microsoft Docs,Azure Monitor,visualization,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/workbooks-data-sources,workbooks-data-sources.md
5aa8f9b5-9d76-a6fd-ab57-e6a3efb49371,Azure Monitor Workbook drop down parameters - Azure Monitor | Microsoft Docs,Azure Monitor,visualization,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/workbooks-dropdowns,workbooks-dropdowns.md
7f9d0e3b-7946-5104-4ddb-8dd042e7bd46,Azure Monitor workbooks with custom parameters - Azure Monitor | Microsoft Docs,Azure Monitor,visualization,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/workbooks-interactive,workbooks-interactive.md
9e360cea-caaf-8f84-9ebd-89870b269885,Azure Monitor Workbooks Overview - Azure Monitor | Microsoft Docs,Azure Monitor,visualization,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/workbooks-overview,workbooks-overview.md
407b0a66-1988-f9fc-3488-1f103a2eb788,Azure Monitor workbooks creating parameters - Azure Monitor | Microsoft Docs,Azure Monitor,visualization,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/workbooks-parameters,workbooks-parameters.md
26411e12-4db5-bba8-7a92-0a7d4a4a5e70,Azure Monitor workbooks resource parameters - Azure Monitor | Microsoft Docs,Azure Monitor,visualization,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/workbooks-resources,workbooks-resources.md
5d3265ab-8232-c216-0f39-bc98bdd758c6,Azure Monitor workbooks text parameters - Azure Monitor | Microsoft Docs,Azure Monitor,visualization,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/workbooks-text,workbooks-text.md
602768d7-66f9-c4ab-791a-117fcf5ef22e,Azure Monitor workbooks time parameters - Azure Monitor | Microsoft Docs,Azure Monitor,visualization,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/workbooks-time,workbooks-time.md
b0a80163-7b64-316b-7103-783b408601b9,Azure Monitor workbook visualizations - Azure Monitor | Microsoft Docs,Azure Monitor,visualization,https://docs.microsoft.com/en-us/azure/azure-monitor/platform/workbooks-visualizations,workbooks-visualizations.md
99998417-acba-b7a5-2108-a32f0670856a,Azure PowerShell Script Sample -  Create a Log Analytics workspace - Azure Monitor | Microsoft Docs,Azure Monitor,logs,https://docs.microsoft.com/en-us/azure/azure-monitor/scripts/powershell-sample-create-workspace,powershell-sample-create-workspace.md
151a624c-125d-937b-17fc-de5119bd1f0b,Azure Monitor service limits - Azure Monitor | Microsoft Docs,Azure Monitor,general,https://docs.microsoft.com/en-us/azure/azure-monitor/service-limits,service-limits.md
a55a13d3-7ab0-afa6-5e82-268020ad5b38,Azure Monitor terminology updates - Azure Monitor | Microsoft Docs,Azure Monitor,general,https://docs.microsoft.com/en-us/azure/azure-monitor/terminology,terminology.md
eebc0d8a-eb5b-0d7d-7fb4-522bdabce43f,Visualizing data from Azure Monitor - Azure Monitor | Microsoft Docs,Azure Monitor,visualization,https://docs.microsoft.com/en-us/azure/azure-monitor/visualizations,visualizations.md
7cd5e659-86e0-5b8d-9781-4397bb04d68a,Deploy Azure Log Analytics Nozzle for Cloud Foundry monitoring | Microsoft Docs,Azure Monitor,insights,https://docs.microsoft.com/en-us/azure/cloudfoundry/cloudfoundry-oms-nozzle,cloudfoundry-oms-nozzle.md
c6774951-cfa1-8a09-7528-2cf281d714f4,Azure Cosmos DB monitoring data reference | Microsoft Docs,Azure Monitor,logs,https://docs.microsoft.com/en-us/azure/cosmos-db/monitor-cosmos-db-reference,monitor-cosmos-db-reference.md
a2edbf29-cabb-e877-40a5-1a5a5a2e9d0e,Get started with the Log Analytics page in the Azure portal | Microsoft Docs,Azure Monitor,logs,https://docs.microsoft.com/en-us/azure/log-analytics/query-language/get-started-analytics-portal,get-started-analytics-portal.md
